asset_number;asset_description;lamp_type_lupvalue;lamp_rating_w;mounting_type_lupvalue;lat;lon;location
1543423;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82252795457056;144.94550873379325;-37.82252795457056, 144.94550873379325
1543017;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82297432873417;144.94722677854188;-37.82297432873417, 144.94722677854188
1539225;Feature Lighting -;9;10;Pole: Multiple Fixed;-37.82386178685253;144.9474560056863;-37.82386178685253, 144.9474560056863
1539997;Feature Lighting - Flinders Walk between Southbank Pedestrian Bridge and Swanston Street;13;125;Pole: Multiple Fixed;-37.819175788060925;144.96544249619697;-37.819175788060925, 144.96544249619697
1512986;Feature Lighting - Flood Lighting - JJ Holland Park;;;;-37.7975894919893;144.9232751855958;-37.7975894919893, 144.9232751855958
1540718;Feature Lighting - Flinders Walk between Southbank Pedestrian Bridge and Swanston Street;2;80;Pole: Multiple Fixed;-37.8188053855407;144.9675379693311;-37.8188053855407, 144.9675379693311
1542160;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.818993960359954;144.97317597269384;-37.818993960359954, 144.97317597269384
1502956;Feature Lighting - Northbank;;;;-37.81934065237324;144.96443326801003;-37.81934065237324, 144.96443326801003
1544409;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82373894886191;144.94730090249925;-37.82373894886191, 144.94730090249925
1543096;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82372985088698;144.94730172897968;-37.82372985088698, 144.94730172897968
1540054;Feature Lighting - Rakaia Way between Caravel Lane and Newquay Promenade;9;;Pole: Multiple Fixed;-37.815000035854;144.94112907379238;-37.815000035854, 144.94112907379238
1539483;Feature Lighting -;9;10;Pole: Multiple Fixed;-37.82453159105085;144.9466579673329;-37.82453159105085, 144.9466579673329
1745715;Feature Lighting - Riverside Moat Artwork;9;40;Pile (Marine);-37.8239456821694;144.94334393886928;-37.8239456821694, 144.94334393886928
1541367;Feature Lighting - Heffernan Lane between Lonsdale Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.81132095524609;144.9665052075442;-37.81132095524609, 144.9665052075442
1543894;Feature Lighting - Spring Street between Little Bourke Street and Lonsdale Street;13;70;Pole: Multiple Fixed;-37.81013783852924;144.97244775294274;-37.81013783852924, 144.97244775294274
1540795;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;14;Pole: Multiple Fixed;-37.821267414738486;144.9616639315852;-37.821267414738486, 144.9616639315852
1348284;Feature Lighting - Docklands;3;36;Parapet;-37.81751650438997;144.94986132470808;-37.81751650438997, 144.94986132470808
1346532;Feature Lighting - Docklands;1;150;Inground;-37.81422203835355;144.94727919487184;-37.81422203835355, 144.94727919487184
1346497;Feature Lighting - Docklands;5;70;Inground;-37.81656231172324;144.94563336615343;-37.81656231172324, 144.94563336615343
1539993;Feature Lighting - Swanston Street between Princes Bridge and Flinders Street;4;70;Pole: Multiple Fixed;-37.81884643201176;144.96793828436677;-37.81884643201176, 144.96793828436677
1540902;Feature Lighting -;9;8;Pole: Multiple Fixed;-37.82379080346302;144.94764670726997;-37.82379080346302, 144.94764670726997
1541500;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;14;Pole: Multiple Fixed;-37.82147611133963;144.96158748862996;-37.82147611133963, 144.96158748862996
1539177;Feature Lighting - Charles Grimes Bridge between Wurundjeri Way and Montague Street;13;70;Pole: Multiple Fixed;-37.82395808480521;144.94837936741914;-37.82395808480521, 144.94837936741914
1347045;Feature Lighting - Docklands;3;36;Parapet;-37.817626319174636;144.94887651259396;-37.817626319174636, 144.94887651259396
1502939;Feature Lighting - Southbank;;;Inground;-37.82125557648316;144.96395474940482;-37.82125557648316, 144.96395474940482
1502873;Feature Lighting - Southbank Pedestrian Bridge;;;Inground;-37.81936985223577;144.96516327139906;-37.81936985223577, 144.96516327139906
1541841;Feature Lighting -;;;Pole: Multiple Fixed;-37.823706372010044;144.9520718495623;-37.823706372010044, 144.9520718495623
1347085;Feature Lighting - Docklands;1;18;Wall;-37.82449804022152;144.9459894267658;-37.82449804022152, 144.9459894267658
1347750;Feature Lighting - Docklands;1;;Inground;-37.81477316794967;144.94177920019976;-37.81477316794967, 144.94177920019976
1539841;Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade;13;70;Pole: Multiple Fixed;-37.81435014371658;144.94143509190636;-37.81435014371658, 144.94143509190636
1541493;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;14;Pole: Multiple Fixed;-37.82140407401997;144.96160760520092;-37.82140407401997, 144.96160760520092
1544512;Feature Lighting - Birrarung Marr;13;70;Pole: Multiple Fixed;-37.818851999624634;144.97295871376735;-37.818851999624634, 144.97295871376735
1347191;Feature Lighting - Docklands;1;50;Inground;-37.814859408012325;144.94197808439012;-37.814859408012325, 144.94197808439012
1544200;Feature Lighting - Victoria Harbour;1;;Pole: Multiple Fixed;-37.81688945602104;144.9374977953876;-37.81688945602104, 144.9374977953876
1603050;Feature Lighting - Little Bourke Street between Russell Street and Swanston Street;9;3;Guy Wire (Catenary);-37.812080099393654;144.96669271867606;-37.812080099393654, 144.96669271867606
1348259;Feature Lighting - Docklands;1;;Canopy;-37.81726811074957;144.9524246892252;-37.81726811074957, 144.9524246892252
1539947;Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade;9;;Pole: Multiple Fixed;-37.81472824421624;144.9416704083517;-37.81472824421624, 144.9416704083517
1540618;Feature Lighting - Victoria Harbour Promenade between Harbour Esplanade and Enterprize Way;13;70;Pole: Multiple Fixed;-37.81826308318422;144.94487356087188;-37.81826308318422, 144.94487356087188
1539515;Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane;10;14;Pole: Multiple Fixed;-37.824621532207445;144.9455578847584;-37.824621532207445, 144.9455578847584
1543871;Feature Lighting - Melbourne - Clifton Hill Railway;;;Pole: Multiple Fixed;-37.81676811079293;144.98543232675829;-37.81676811079293, 144.98543232675829
1541922;Feature Lighting -;;;Pole: Multiple Fixed;-37.82361794121254;144.95185199027551;-37.82361794121254, 144.95185199027551
1540320;Feature Lighting - Intersection of Flinders Street and Queens Bridge;13;100;Pole: Multiple Fixed;-37.81977685860285;144.96005997058464;-37.81977685860285, 144.96005997058464
1540117;Feature Lighting - Harbour Esplanade between Bourke Street and La Trobe Street;13;35;Pole: Multiple Fixed;-37.8168658568639;144.9452270946916;-37.8168658568639, 144.9452270946916
1745720;Feature Lighting - Riverside Moat Artwork;9;40;Pile (Marine);-37.82403235595547;144.9434737920745;-37.82403235595547, 144.9434737920745
1540037;Feature Lighting - Victoria Green;9;;Pole: Multiple Fixed;-37.820176649055895;144.94495192228382;-37.820176649055895, 144.94495192228382
1543576;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.822629164981954;144.94635130714423;-37.822629164981954, 144.94635130714423
1543314;Feature Lighting -;;;;-37.824982530971;144.9471175211472;-37.824982530971, 144.9471175211472
1347910;Feature Lighting - Docklands;5;35;Inground;-37.816972272480875;144.9453100129666;-37.816972272480875, 144.9453100129666
1347872;Feature Lighting - Docklands;5;35;Inground;-37.814943001500275;144.94109304701024;-37.814943001500275, 144.94109304701024
1347397;Feature Lighting - Docklands;1;;Bridge Beam;-37.82113287356878;144.95426554010052;-37.82113287356878, 144.95426554010052
1347389;Feature Lighting - Docklands;1;18;Bollard;-37.82456951096685;144.94693021716296;-37.82456951096685, 144.94693021716296
1543222;Feature Lighting - Lennon Street from Manningham Street;9;;Pole: Multiple Fixed;-37.78688646505807;144.94157328659867;-37.78688646505807, 144.94157328659867
1540096;Feature Lighting - Newquay Promenade between Rakaia Way and Dopel Way;9;;Pole: Multiple Fixed;-37.815052154008725;144.9411720416245;-37.815052154008725, 144.9411720416245
1542964;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82349324788383;144.94734938539995;-37.82349324788383, 144.94734938539995
1502905;Feature Lighting - Southbank Pedestrian Bridge;;;Inground;-37.82000514024793;144.96505141938752;-37.82000514024793, 144.96505141938752
1541864;Feature Lighting -;;;Pole: Multiple Fixed;-37.823943261937295;144.95218215067717;-37.823943261937295, 144.95218215067717
1542972;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82342180064287;144.94734260641707;-37.82342180064287, 144.94734260641707
1347536;Feature Lighting - Docklands;1;;Canopy;-37.81754002447709;144.95188648349105;-37.81754002447709, 144.95188648349105
1539870;Feature Lighting - Docklands Drive between Harbour Esplanade and Saint Mangos Lane;1;50;Pole: Multiple Fixed;-37.812968728405636;144.94253805254763;-37.812968728405636, 144.94253805254763
1348097;Feature Lighting - Docklands;5;35;Inground;-37.81697481845117;144.9452813609636;-37.81697481845117, 144.9452813609636
1539686;Feature Lighting - Newquay Promenade between Harbour Esplanade and Palmyra Way;9;;Pole: Multiple Fixed;-37.814276430430766;144.94334847890275;-37.814276430430766, 144.94334847890275
1543021;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82293935677336;144.94721685562436;-37.82293935677336, 144.94721685562436
1540647;Feature Lighting - Victoria Harbour Promenade between Harbour Esplanade and Enterprize Way;1;50;Pole: Multiple Fixed;-37.81816496169677;144.94511200325093;-37.81816496169677, 144.94511200325093
1544011;Feature Lighting - Southbank Promenade;3;14;Pole: Multiple Fixed;-37.82000237151177;144.96701956424803;-37.82000237151177, 144.96701956424803
1542159;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81899078215469;144.97318938373695;-37.81899078215469, 144.97318938373695
1543709;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.81088692600082;144.96712893246033;-37.81088692600082, 144.96712893246033
1346550;Feature Lighting - Docklands;5;70;Inground;-37.818769476042014;144.9460860122025;-37.818769476042014, 144.9460860122025
1540452;Feature Lighting - Newquay Promenade between Rakaia Way and Dopel Way;1;50;Pole: Multiple Fixed;-37.815286405748736;144.94082372321304;-37.815286405748736, 144.94082372321304
1543845;Feature Lighting - Melbourne - Clifton Hill Railway;3;35;Pole: Multiple Fixed;-37.816476764308575;144.98349040745097;-37.816476764308575, 144.98349040745097
1540896;Feature Lighting - Manningham Street between Church Street and Lennon Street;2;14;Pole: Multiple Fixed;-37.78678517442258;144.94192555544183;-37.78678517442258, 144.94192555544183
1539706;Feature Lighting - Newquay Promenade between Harbour Esplanade and Palmyra Way;1;;Pole: Multiple Fixed;-37.814179044561676;144.94377852327955;-37.814179044561676, 144.94377852327955
1347898;Feature Lighting - Docklands;1;;Building Facade;-37.8210126729134;144.9321623628124;-37.8210126729134, 144.9321623628124
1539708;Feature Lighting - Newquay Promenade between Rakaia Way and Dopel Way;9;;Pole: Multiple Fixed;-37.81536662980277;144.9405156933992;-37.81536662980277, 144.9405156933992
1543385;Feature Lighting - Waterview Walk between Bourke Street and Batmans Hill Drive;1;;;-37.81918183120182;144.94700180490918;-37.81918183120182, 144.94700180490918
1346674;Feature Lighting - Docklands;5;70;Inground;-37.81558005067077;144.94505339095178;-37.81558005067077, 144.94505339095178
1542021;Feature Lighting - Queen Victoria Gardens;13;70;Pole: Multiple Fixed;-37.82282150185233;144.9708491563696;-37.82282150185233, 144.9708491563696
1542286;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.818602394720315;144.9739043135602;-37.818602394720315, 144.9739043135602
1348074;Feature Lighting - Docklands;5;70;Inground;-37.819271748938185;144.95384635303918;-37.819271748938185, 144.95384635303918
1543951;Feature Lighting - City Square;13;14;Pole: Multiple Fixed;-37.815494653088685;144.9670739471789;-37.815494653088685, 144.9670739471789
1539170;Feature Lighting - Charles Grimes Bridge between Wurundjeri Way and Montague Street;9;3;Pole: Multiple Fixed;-37.823869665826734;144.94827513708344;-37.823869665826734, 144.94827513708344
1544262;Feature Lighting - Carlton Gardens South;13;70;Pole: Multiple Fixed;-37.80501163027943;144.96949195861453;-37.80501163027943, 144.96949195861453
1502883;Feature Lighting - Southbank Pedestrian Bridge;;;Inground;-37.81959582457263;144.9651086705389;-37.81959582457263, 144.9651086705389
1347539;Feature Lighting - Docklands;1;18;Wall;-37.824497487499514;144.94595774485924;-37.824497487499514, 144.94595774485924
1544161;Feature Lighting - Collins Landing between Australian Wharf and Collins Street;9;;Pole: Multiple Fixed;-37.822082744636894;144.94454740658188;-37.822082744636894, 144.94454740658188
1542448;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82389841534532;144.9473859262163;-37.82389841534532, 144.9473859262163
1539638;Feature Lighting - Merchant Street between Bourke Street and Victoria Harbour Promenade;9;;Pole: Multiple Fixed;-37.819258042356914;144.943313471692;-37.819258042356914, 144.943313471692
1347569;Feature Lighting - Docklands;5;70;Inground;-37.815160322405184;144.9416323706842;-37.815160322405184, 144.9416323706842
1539806;Feature Lighting - Docklands Drive between Harbour Esplanade and Saint Mangos Lane;1;50;Pole: Multiple Fixed;-37.813343387374346;144.9415607476847;-37.813343387374346, 144.9415607476847
1346680;Feature Lighting - Docklands;5;70;Inground;-37.81875888706601;144.9465887190532;-37.81875888706601, 144.9465887190532
1543911;Feature Lighting - Swanston Street between A'Beckett Street and Franklin Street;9;;Pole: Multiple Fixed;-37.807884543153975;144.96289969879007;-37.807884543153975, 144.96289969879007
1543721;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81912938029826;144.97437374143436;-37.81912938029826, 144.97437374143436
1541003;Feature Lighting - Seafarers Rest;2;14;Pole: Multiple Fixed;-37.822916843604645;144.9514889716899;-37.822916843604645, 144.9514889716899
1348223;Feature Lighting - Docklands;5;70;Inground;-37.824369176030906;144.944724453934;-37.824369176030906, 144.944724453934
1540270;Feature Lighting - Intersection of Market Street and Flinders Street;13;100;Pole: Multiple Fixed;-37.819435732132504;144.9610081314698;-37.819435732132504, 144.9610081314698
1544433;Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade;9;;Pole: Multiple Fixed;-37.81479439228772;144.94172207434568;-37.81479439228772, 144.94172207434568
1544385;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82318763548055;144.94730168255742;-37.82318763548055, 144.94730168255742
1540525;Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive;13;70;Pole: Multiple Fixed;-37.8198587663064;144.95104088905612;-37.8198587663064, 144.95104088905612
1539334;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way;9;;Pole: Multiple Fixed;-37.81480014675105;144.94214925962876;-37.81480014675105, 144.94214925962876
1346578;Feature Lighting - Docklands;3;36;Parapet;-37.81762513588933;144.9488934262576;-37.81762513588933, 144.9488934262576
1502859;Feature Lighting - Southbank;;125;Wall;-37.820365606748936;144.96413893403317;-37.820365606748936, 144.96413893403317
1346601;Feature Lighting - Docklands;3;36;Parapet;-37.817765524827934;144.94933343158115;-37.817765524827934, 144.94933343158115
1539816;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way;9;25;Building Eve;-37.8147766492236;144.94198042816933;-37.8147766492236, 144.94198042816933
1544536;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82360041563183;144.947351451286;-37.82360041563183, 144.947351451286
1348280;Feature Lighting - Docklands;1;;Inground;-37.815040717765974;144.94114109789805;-37.815040717765974, 144.94114109789805
1539442;Feature Lighting -;13;70;Pole: Multiple Fixed;-37.82422956541561;144.9443883502389;-37.82422956541561, 144.9443883502389
1544260;Feature Lighting - Birrarung Marr;13;70;Pole: Multiple Fixed;-37.81823859868562;144.9713815748613;-37.81823859868562, 144.9713815748613
1541782;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.8228478102201;144.94709354140863;-37.8228478102201, 144.94709354140863
1346470;Feature Lighting - Docklands;1;;Canopy;-37.817318107805725;144.95225109118593;-37.817318107805725, 144.95225109118593
1540465;Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive;13;70;Pole: Multiple Fixed;-37.81953293959073;144.95294445076337;-37.81953293959073, 144.95294445076337
1543785;Feature Lighting - Swanston Street between Franklin Street and Victoria Street;9;;Pole: Multiple Fixed;-37.80674301037351;144.96239349244996;-37.80674301037351, 144.96239349244996
1539735;Feature Lighting - Southbank Pedestrian Bridge between Southbank Promenade and Flinders Walk;;;;-37.820032333371664;144.96500841192832;-37.820032333371664, 144.96500841192832
1540775;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;14;Pole: Multiple Fixed;-37.821293899111645;144.96176049111395;-37.821293899111645, 144.96176049111395
1541526;Feature Lighting - Southbank Pedestrian Bridge between Southbank Promenade and Flinders Walk;3;14;Pole: Multiple Fixed;-37.819881738854896;144.96509447692313;-37.819881738854896, 144.96509447692313
1540895;Feature Lighting - Manningham Street between Church Street and Lennon Street;2;14;Pole: Multiple Fixed;-37.78677457574892;144.94194433090328;-37.78677457574892, 144.94194433090328
1347372;Feature Lighting - Docklands;3;36;Parapet;-37.81776204568685;144.94936599471154;-37.81776204568685, 144.94936599471154
1346742;Feature Lighting - Docklands;3;36;Parapet;-37.817774557669956;144.95012542727216;-37.817774557669956, 144.95012542727216
1541995;Feature Lighting - Parliament Gardens;9;;Pole: Multiple Fixed;-37.809843287246984;144.97350320219505;-37.809843287246984, 144.97350320219505
1503001;Feature Lighting - Southbank;;70;Guy Wire (Catenary);-37.82108041541305;144.96202384397796;-37.82108041541305, 144.96202384397796
1544791;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.822403749267956;144.94533130351303;-37.822403749267956, 144.94533130351303
1541884;Feature Lighting -;;;Pole: Multiple Fixed;-37.824180151862734;144.95229245246514;-37.824180151862734, 144.95229245246514
1502983;Feature Lighting - Southbank;;;Parapet;-37.8207125307426;144.9642415289068;-37.8207125307426, 144.9642415289068
1346523;Feature Lighting - Docklands;5;70;Inground;-37.818712822481544;144.94641116453593;-37.818712822481544, 144.94641116453593
1541017;Feature Lighting - Wurundjeri Way between Bourke Street and Flinders Street;3;;Pole: Multiple Fixed;-37.818141132035095;144.9505434930105;-37.818141132035095, 144.9505434930105
1544863;Feature Lighting - Carlton Gardens South;13;70;Inground;-37.80554037308439;144.97129037976188;-37.80554037308439, 144.97129037976188
1540342;Feature Lighting - Flinders Street between William Street and King Street;13;35;Pole: Multiple Fixed;-37.819849956932835;144.95947927232706;-37.819849956932835, 144.95947927232706
1544393;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81903149270172;144.97422624393903;-37.81903149270172, 144.97422624393903
1540526;Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane;9;10;Pole: Multiple Fixed;-37.82386516976544;144.94350810685336;-37.82386516976544, 144.94350810685336
1540643;Feature Lighting - Victoria Harbour Promenade between Harbour Esplanade and Enterprize Way;1;50;Pole: Multiple Fixed;-37.818069648001526;144.94536161356825;-37.818069648001526, 144.94536161356825
1543166;Feature Lighting - Upfield Railway;9;;Pole: Multiple Fixed;-37.78655035654475;144.942336728462;-37.78655035654475, 144.942336728462
1346813;Feature Lighting - Docklands;5;150;Parapet;-37.81775566648111;144.9494281513417;-37.81775566648111, 144.9494281513417
1542334;Feature Lighting - Swanston Street between La Trobe Street and Little La Trobe Street;9;;Pole: Multiple Fixed;-37.80933033176482;144.96381434864398;-37.80933033176482, 144.96381434864398
1347703;Feature Lighting - Docklands;3;36;Inground;-37.814853403341814;144.94156703626822;-37.814853403341814, 144.94156703626822
1544005;Feature Lighting - Upfield Railway;9;;Pole: Multiple Fixed;-37.786510321746746;144.94240370100545;-37.786510321746746, 144.94240370100545
1541166;Feature Lighting - Victoria Harbour Promenade between Enterprize Way and Cumberland Street;1;;Pole: Multiple Fixed;-37.8191719406535;144.94282409546793;-37.8191719406535, 144.94282409546793
1544788;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82371165493745;144.94730338196246;-37.82371165493745, 144.94730338196246
1636513;Feature Lighting - Jim Stynes Bridge;16;;Bridge Beam;-37.82297906343296;144.94794421124053;-37.82297906343296, 144.94794421124053
1544337;Feature Lighting - Lincoln Square;9;;Pole: Multiple Fixed;-37.80248018206699;144.9632625281627;-37.80248018206699, 144.9632625281627
1541687;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82305574348284;144.94726425952283;-37.82305574348284, 144.94726425952283
1544230;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82375647745584;144.94745536879088;-37.82375647745584, 144.94745536879088
1544287;Feature Lighting - Birrarung Marr;13;35;Pole: Multiple Fixed;-37.81967409709699;144.97445136308698;-37.81967409709699, 144.97445136308698
1544735;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82286203912016;144.9471574713493;-37.82286203912016, 144.9471574713493
1542567;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82276283182407;144.94679711893744;-37.82276283182407, 144.94679711893744
1348163;Feature Lighting - Docklands;5;70;Inground;-37.82434149131626;144.94541990109929;-37.82434149131626, 144.94541990109929
1541519;Feature Lighting - Southbank Pedestrian Bridge between Southbank Promenade and Flinders Walk;2;125;Pole: Multiple Fixed;-37.8198224126864;144.9649831652421;-37.8198224126864, 144.9649831652421
1541948;Feature Lighting -;;;Pole: Multiple Fixed;-37.8239269472126;144.95199487545548;-37.8239269472126, 144.95199487545548
1541421;Feature Lighting - Docklands Park;13;14;Pole: Multiple Fixed;-37.820208031838945;144.94633376596312;-37.820208031838945, 144.94633376596312
1346643;Feature Lighting - Docklands;3;36;Parapet;-37.817777816446934;144.9492066433615;-37.817777816446934, 144.9492066433615
1540562;Feature Lighting -;9;10;Pole: Multiple Fixed;-37.82394834176352;144.94743258977192;-37.82394834176352, 144.94743258977192
1541998;Feature Lighting - Parliament Gardens;9;;Pole: Multiple Fixed;-37.809756404930695;144.97353672980242;-37.809756404930695, 144.97353672980242
1539763;Feature Lighting -;;;;-37.81961936116703;144.9651513068309;-37.81961936116703, 144.9651513068309
1544623;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81820382353748;144.97355236055938;-37.81820382353748, 144.97355236055938
1544271;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.818545455962095;144.9738540343366;-37.818545455962095, 144.9738540343366
1539964;Feature Lighting - Rakaia Way between Caravel Lane and Newquay Promenade;9;;Pole: Multiple Fixed;-37.815002196569424;144.9412474938556;-37.815002196569424, 144.9412474938556
1346637;Feature Lighting - Docklands;5;70;Inground;-37.81534226868299;144.94512318975737;-37.81534226868299, 144.94512318975737
1540091;Feature Lighting - Newquay Promenade between Rakaia Way and Dopel Way;9;;Pole: Multiple Fixed;-37.8151923409826;144.94101024864628;-37.8151923409826, 144.94101024864628
1539869;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way;9;;Pole: Multiple Fixed;-37.81482584271304;144.9419437338526;-37.81482584271304, 144.9419437338526
1539499;Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane;10;14;Pole: Multiple Fixed;-37.824645650360864;144.94550949952216;-37.824645650360864, 144.94550949952216
1543862;Feature Lighting - Parliament Gardens;9;;Pole: Multiple Fixed;-37.80981573918134;144.9734964966771;-37.80981573918134, 144.9734964966771
1487784;Feature Lighting - Docklands;;;;-37.81511097751547;144.94164720128614;-37.81511097751547, 144.94164720128614
1544590;Feature Lighting - Lower Promenade;9;;Pole: Multiple Fixed;-37.81971329486634;144.9677632748902;-37.81971329486634, 144.9677632748902
1346738;Feature Lighting - Docklands;3;36;Parapet;-37.81773412804793;144.94964754067786;-37.81773412804793, 144.94964754067786
1544516;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82300078848048;144.9472486666205;-37.82300078848048, 144.9472486666205
1544583;Feature Lighting - Seafarers Rest;2;14;Pole: Multiple Fixed;-37.822761118740694;144.951647222018;-37.822761118740694, 144.951647222018
1673047;Feature Lighting - Fitzroy Gardens;9;;;-37.812054837673585;144.98000315462218;-37.812054837673585, 144.98000315462218
1503027;Feature Lighting - Southbank;;70;Guy Wire (Catenary);-37.82136692647137;144.96194734492522;-37.82136692647137, 144.96194734492522
1543111;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82387421490693;144.9472070476645;-37.82387421490693, 144.9472070476645
1540508;Feature Lighting -;13;70;Pole: Multiple Fixed;-37.81494036035623;144.9442742578997;-37.81494036035623, 144.9442742578997
1346794;Feature Lighting - Docklands;1;;Inground;-37.81432016612639;144.94271562305852;-37.81432016612639, 144.94271562305852
1543345;Feature Lighting -;;;;-37.825026002648364;144.9470420148433;-37.825026002648364, 144.9470420148433
1543836;Feature Lighting - City Square;13;14;Pole: Multiple Fixed;-37.81556351791416;144.96692374346503;-37.81556351791416, 144.96692374346503
1543918;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.810815937803845;144.9670900404242;-37.810815937803845, 144.9670900404242
1541847;Feature Lighting -;;;Pole: Multiple Fixed;-37.82376816939123;144.95210062370154;-37.82376816939123, 144.95210062370154
1543507;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.82245534221684;144.94529992385617;-37.82245534221684, 144.94529992385617
1542535;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.819343537811676;144.9745011177814;-37.819343537811676, 144.9745011177814
1542043;Feature Lighting - Birrarung Marr;13;35;Pole: Multiple Fixed;-37.81989021405589;144.9747209250892;-37.81989021405589, 144.9747209250892
1544237;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81949134846598;144.9746313219836;-37.81949134846598, 144.9746313219836
1539594;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way;9;;Pole: Multiple Fixed;-37.8152361286089;144.9416849273032;-37.8152361286089, 144.9416849273032
1541440;Feature Lighting - Docklands Park;13;14;Pole: Multiple Fixed;-37.820249348050304;144.94637534020163;-37.820249348050304, 144.94637534020163
1487632;Feature Lighting - Docklands;;;;-37.82030155427867;144.94527769037904;-37.82030155427867, 144.94527769037904
1539624;Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive;13;70;Pole: Multiple Fixed;-37.81960678766808;144.95268771304453;-37.81960678766808, 144.95268771304453
1544383;Feature Lighting - Gordon Reserve;1;;Pole: Multiple Fixed;-37.81245818370817;144.97396588324483;-37.81245818370817, 144.97396588324483
1539206;Feature Lighting - Victoria Harbour;9;;Pole: Multiple Fixed;-37.8144715598079;144.9433808905022;-37.8144715598079, 144.9433808905022
1540236;Feature Lighting - Birrarung Marr;;35;Pole: Multiple Fixed;-37.81913221298511;144.97438766058247;-37.81913221298511, 144.97438766058247
1347607;Feature Lighting - Docklands;4;150;Bridge Beam;-37.811720678603436;144.9460555219135;-37.811720678603436, 144.9460555219135
1544227;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.819010910931354;144.97307673096378;-37.819010910931354, 144.97307673096378
1540024;Feature Lighting - Victoria Green;13;14;Pole: Multiple Fixed;-37.82019867914727;144.9447890853873;-37.82019867914727, 144.9447890853873
1544218;Feature Lighting -;;;Pole: Multiple Fixed;-37.82422135008573;144.9523116354621;-37.82422135008573, 144.9523116354621
1347837;Feature Lighting - Docklands;1;;Bridge Beam;-37.814325303459476;144.94770723269806;-37.814325303459476, 144.94770723269806
